Account Name,Adjusted Cost,Adjusted Proceeds,Avg Buy Price,Avg Sell Price,Exit Efficiency,Best Exit,Best Exit Price,Best Exit Time,Close Date,Close Time,Commission,Custom Tags,Duration,Entry Price,Executions,Exit Price,Gross P&L,Trade Risk,Initial Target,Instrument,Spread Type,Mistakes,Net P&L,Net ROI,Open Date,Open Time,Pips,Reward Ratio,Points,Position MAE,Position MFE,Price MAE,Price MFE,Realized RR,Return Per Pip,Reviewed,Side,Status,Playbook,Symbol,Ticks Value,Ticks Per Contract,Fee,Swap,Rating,Quantity,Zella Score
Backtesting,150136.0,148960.0,187.67,186.2,55.06,2136.0,185.0,2024-01-25 15:38:00 UTC,2024-01-25,11:22:00 EST,0.0,"",4440.0,187.67,2,186.2,1176.0,-1424.0,2960.0,TSLA,stock,"",1176.0,0.00789474,2024-01-25,10:08:00 EST,,2.07865169,,-464.0,2136.0,188.25,185.0,0.8258427,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,800.0,55.05617978
Backtesting,441204.0,439200.0,183.835,183.0,54.08,3705.6,182.291,2024-01-26 18:39:00 UTC,2024-01-26,10:11:22 EST,0.0,"",142.0,183.835,2,183.0,2004.0,-1020.0,2004.0,TSLA,stock,"",2004.0,0.00456284,2024-01-26,10:09:00 EST,,1.96470588,,-36.0,2004.0,183.85,183.0,1.96470588,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2400.0,100.0
Backtesting,206672.4,205634.0,187.884,186.94,,3318.15,190.9,2024-01-29 16:15:00 UTC,2024-01-29,10:45:01 EST,0.0,"",1.0,187.8835,2,186.94,-1037.85,-1037.85,2328.15,TSLA,stock,"",-1037.85,-0.00502173,2024-01-29,10:45:00 EST,,2.24324324,,-2621.85,95.15,185.5,187.97,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1100.0,-39.58464443
Backtesting,216039.0,218500.0,187.86,190.0,59.12,4163.0,191.48,2024-01-29 20:22:00 UTC,2024-01-29,11:23:34 EST,0.0,"",1294.0,187.86,2,190.0,2461.0,-1023.5,2461.0,TSLA,stock,"",2461.0,0.01139146,2024-01-29,11:02:00 EST,,2.40449438,,-253.0,2748.5,187.64,190.25,2.40449438,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1150.0,89.53974895
Backtesting,273875.4,274869.4,192.87,193.57,,965.6,192.19,2024-01-30 14:38:00 UTC,2024-01-30,09:48:59 EST,0.0,"",659.0,192.87,2,193.57,-994.0,-994.0,1959.6,TSLA,stock,"",-994.0,-0.00361626,2024-01-30,09:38:00 EST,,1.97142857,,-1065.0,965.6,193.62,192.19,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1420.0,-93.33333333
Backtesting,273605.6,274855.2,192.68,193.56,,85.2,192.62,2024-01-30 16:06:00 UTC,2024-01-30,10:06:26 EST,0.0,"",26.0,192.68,2,193.56,-1249.6,-1249.6,1718.2,TSLA,stock,"",-1249.6,-0.00454639,2024-01-30,10:06:00 EST,,1.375,,-1249.6,56.8,193.56,192.64,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1420.0,-100.0
Backtesting,348533.9,347407.5,633.698,631.65,,,,,2024-01-30,10:39:34 EST,0.0,"",694.0,633.6984,2,631.65,-1126.62,-1126.62,2244.88,NVDA,stock,"",-1126.62,-0.00323245,2024-01-30,10:28:00 EST,,1.99257957,,-313795.57,0.0,63.161,63.379,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,550.0,-0.35902993
Backtesting,414136.8,416526.0,188.244,189.33,41.68,5733.42,190.8499,2024-01-31 15:39:00 UTC,2024-01-31,09:41:10 EST,0.0,"",130.0,188.2438,2,189.33,2389.64,-998.36,2389.64,TSLA,stock,"",2389.64,0.00577018,2024-01-31,09:39:00 EST,,2.39356545,,-536.36,2389.64,188.0,189.33,2.39356545,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2200.0,100.0
Backtesting,528974.55,527884.0,622.323,621.04,,,,,2024-02-01,10:20:27 EST,0.0,"",327.0,622.3225,2,621.04,-1090.125,-1090.125,2122.875,NVDA,stock,"",-1090.125,-0.00206083,2024-02-01,10:15:00 EST,,1.94736842,,-476196.775,0.0,62.091,62.267,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,850.0,-0.22892322
Backtesting,528963.5,531020.5,622.31,624.73,,,,,2024-02-01,10:33:50 EST,0.0,"",290.0,622.31,2,624.73,2057.0,-1079.5,2057.0,NVDA,stock,"",2057.0,0.00388874,2024-02-01,10:29:00 EST,,1.90551181,,-476077.35,0.0,62.219,62.474,1.90551181,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,850.0,0.43207265
Backtesting,290953.8,293134.5,646.564,651.41,,,,,2024-02-02,09:46:59 EST,0.0,"",359.0,646.5638,2,651.41,2180.79,-1041.21,2180.79,NVDA,stock,"",2180.79,0.00749532,2024-02-02,09:41:00 EST,,2.09447662,,-261876.96,0.0,64.615,65.1445,2.09447662,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,450.0,0.83275367
Backtesting,379743.0,377748.0,180.83,179.88,16.32,12222.0,175.01,2024-02-05 15:41:00 UTC,2024-02-05,10:18:45 EST,0.0,"",465.0,180.83,2,179.88,1995.0,-987.0,1995.0,TSLA,stock,"",1995.0,0.0052813,2024-02-05,10:11:00 EST,,2.0212766,,-424.2,3045.0,181.032,179.38,2.0212766,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2100.0,65.51724138
Backtesting,212232.5,211209.0,184.55,183.66,,2231.0,186.49,2024-02-06 14:50:00 UTC,2024-02-06,10:00:03 EST,0.0,"",603.0,184.55,2,183.66,-1023.5,-1023.5,2070.0,TSLA,stock,"",-1023.5,-0.00482254,2024-02-06,09:50:00 EST,,2.02247191,,-1955.0,805.0,182.85,185.25,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1150.0,-52.35294118
Backtesting,212439.5,211232.0,184.73,183.68,,2023.54,186.49,2024-02-06 15:05:00 UTC,2024-02-06,10:22:59 EST,0.0,"",1079.0,184.7304,2,183.68,-1207.96,-1207.96,2426.04,TSLA,stock,"",-1207.96,-0.00568612,2024-02-06,10:05:00 EST,,2.00837776,,-1276.96,2023.54,183.62,186.49,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1150.0,-94.59654179
Backtesting,390537.0,388521.0,185.97,185.01,29.18,6909.0,182.68,2024-02-07 14:50:00 UTC,2024-02-07,09:54:49 EST,0.0,"",289.0,185.97,2,185.01,2016.0,-1029.0,2016.0,TSLA,stock,"",2016.0,0.00518891,2024-02-07,09:50:00 EST,,1.95918367,,-945.0,2016.0,186.42,185.01,1.95918367,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2100.0,100.0
Backtesting,240620.45,242634.0,687.487,693.24,,,,,2024-02-07,10:14:42 EST,0.0,"",522.0,687.4869,2,693.24,2013.585,-1020.915,2013.585,NVDA,stock,"",2013.585,0.0083683,2024-02-07,10:06:00 EST,,1.97233364,,-216567.015,0.0,68.724,69.343,1.97233364,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,350.0,0.92977456
Backtesting,242764.6,243737.0,186.742,187.49,,1510.47,185.58,2024-02-08 14:38:00 UTC,2024-02-08,09:47:52 EST,0.0,"",592.0,186.7419,2,187.49,-972.53,-972.53,1913.47,TSLA,stock,"",-972.53,-0.00399008,2024-02-08,09:38:00 EST,,1.96751771,,-1284.53,1510.47,187.73,185.58,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1300.0,-75.71096043
Backtesting,336385.0,338432.5,192.22,193.39,61.58,3325.0,194.12,2024-02-09 14:38:00 UTC,2024-02-09,09:44:18 EST,0.0,"",378.0,192.22,2,193.39,2047.5,-997.5,2047.5,TSLA,stock,"",2047.5,0.00608678,2024-02-09,09:38:00 EST,,2.05263158,,-385.0,2345.0,192.0,193.56,2.05263158,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1750.0,87.31343284
Backtesting,848316.0,851112.0,706.93,709.26,,,,,2024-02-09,09:56:12 EST,0.0,"",132.0,706.93,2,709.26,2796.0,-972.0,2796.0,NVDA,stock,"",2796.0,0.00329594,2024-02-09,09:54:00 EST,,2.87654321,,-763484.4,0.0,70.693,70.929,2.87654321,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,1200.0,0.36621573
Backtesting,309934.225,308843.25,729.257,726.69,,,,,2024-02-12,09:46:42 EST,0.0,"",222.0,729.2574,2,726.69,-1091.145,-1091.145,2402.355,NVDA,stock,"",-1091.145,-0.00352057,2024-02-12,09:43:00 EST,,2.20168264,,-279053.045,0.0,72.662,72.989,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,425.0,-0.39101706
Backtesting,219086.4,221076.0,730.288,736.92,,,,,2024-02-12,10:38:19 EST,0.0,"",739.0,730.2883,2,736.92,1989.51,-1025.49,1989.51,NVDA,stock,"",1989.51,0.00908093,2024-02-12,10:26:00 EST,,1.94005792,,-197202.99,0.0,72.945,73.7045,1.94005792,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,300.0,1.00886401
Backtesting,699864.05,698858.0,736.699,735.64,,,,,2024-02-14,09:50:17 EST,0.0,"",17.0,736.699,2,735.64,-1006.05,-1006.05,2147.95,NVDA,stock,"",-1006.05,-0.00143749,2024-02-14,09:50:00 EST,,2.13503305,,-629981.1,0.0,73.561,73.7,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,950.0,-0.15969527
Backtesting,737173.0,739170.0,737.173,739.17,,,,,2024-02-14,09:58:01 EST,0.0,"",121.0,737.1725,2,739.17,1997.5,-1002.5,1997.5,NVDA,stock,"",1997.5,0.00270968,2024-02-14,09:56:00 EST,,1.9925187,,-663510.4,0.0,73.6621,73.942,1.9925187,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,1000.0,0.30105029
Backtesting,263571.8,266185.0,189.62,191.5,30.62,8535.017,195.76,2024-02-15 15:01:00 UTC,2024-02-15,09:31:58 EST,0.0,"",58.0,189.6197,2,191.5,2613.617,-1000.383,2613.617,TSLA,stock,"",2613.617,0.00991616,2024-02-15,09:31:00 EST,,2.61261637,,-82.983,2669.217,189.56,191.54,2.61261637,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1390.0,97.91699214
Backtesting,292412.0,290716.0,731.03,726.79,0.64,263452.0,72.4,2024-02-15 14:39:00 UTC,2024-02-15,09:41:34 EST,0.0,"",154.0,731.03,2,726.79,1696.0,-1000.0,1696.0,NVDA,stock,"",1696.0,0.00583387,2024-02-15,09:39:00 EST,,1.696,,263167.4,263364.0,73.1115,72.62,1.696,,false,short,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,400.0,-132996.64292981
Backtesting,313796.8,314798.7,729.76,732.09,,282620.08,72.504,2024-02-16 15:00:00 UTC,2024-02-16,10:10:14 EST,0.0,"",614.0,729.76,2,732.09,-1001.9,-1001.9,2476.8,NVDA,stock,"",-1001.9,-0.00318267,2024-02-16,10:00:00 EST,,2.472103,,282297.58,282620.08,73.254,72.504,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,430.0,-87844.8
Backtesting,313710.8,314742.8,729.56,731.96,,282434.32,72.736,2024-02-16 15:13:00 UTC,2024-02-16,10:18:12 EST,0.0,"",312.0,729.56,2,731.96,-1032.0,-1032.0,2446.7,NVDA,stock,"",-1032.0,-0.00327887,2024-02-16,10:13:00 EST,,2.37083333,,282212.87,282434.32,73.251,72.736,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,430.0,-127904.66019417
Backtesting,177085.09,175020.3,194.599,192.33,41.8,4940.572,189.17,2024-02-20 17:20:00 UTC,2024-02-20,10:03:06 EST,0.0,"",786.0,194.5992,2,192.33,2064.972,-1001.728,2064.972,TSLA,stock,"",2064.972,0.01179847,2024-02-20,09:50:00 EST,,2.06140988,,-28.028,2155.972,194.63,192.23,2.06140988,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,910.0,95.77916596
Backtesting,265396.5,267394.5,196.59,198.07,51.93,3847.5,199.44,2024-02-21 14:45:00 UTC,2024-02-21,09:49:19 EST,0.0,"",259.0,196.59,2,198.07,1998.0,-999.0,1998.0,TSLA,stock,"",1998.0,0.00752836,2024-02-21,09:45:00 EST,,2.0,,-202.5,2079.0,196.44,198.13,2.0,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1350.0,96.1038961
Backtesting,175496.9,177617.5,763.03,772.25,,,,,2024-02-22,09:47:17 EST,0.0,"",197.0,763.03,2,772.25,2120.6,-1055.7,2120.6,NVDA,stock,"",2120.6,0.0120834,2024-02-22,09:44:00 EST,,2.0087146,,-157962.62,0.0,76.236,77.25,2.0087146,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,230.0,1.3424695
Backtesting,176756.15,179172.3,768.505,779.01,,,,,2024-02-22,10:19:08 EST,0.0,"",1388.0,768.505,2,779.01,2416.15,-1010.85,2416.15,NVDA,stock,"",2416.15,0.0136694,2024-02-22,09:56:00 EST,,2.39021615,,-159138.15,0.0,76.6,78.085,2.39021615,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,230.0,1.51827202
Backtesting,451770.75,452770.5,194.31,194.74,,1836.75,193.52,2024-02-23 15:06:00 UTC,2024-02-23,10:18:46 EST,0.0,"",766.0,194.31,2,194.74,-999.75,-999.75,2022.75,TSLA,stock,"",-999.75,-0.00220807,2024-02-23,10:06:00 EST,,2.02325581,,-1510.5525,1627.5,194.9597,193.61,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2325.0,-66.1843928
Backtesting,388388.0,389480.0,194.194,194.74,,1488.0,193.45,2024-02-23 15:53:00 UTC,2024-02-23,10:40:13 EST,0.0,"",1033.0,194.194,2,194.74,-1092.0,-1092.0,2408.0,TSLA,stock,"",-1092.0,-0.00280374,2024-02-23,10:23:00 EST,,2.20512821,,-1792.0,1348.0,195.09,193.52,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2000.0,-60.9375
Backtesting,186668.0,187689.2,202.9,204.01,,1748.0,201.0,2024-02-27 14:39:00 UTC,2024-02-27,09:43:22 EST,0.0,"",262.0,202.9,2,204.01,-1021.2,-1021.2,2106.8,TSLA,stock,"",-1021.2,-0.00544091,2024-02-27,09:39:00 EST,,2.06306306,,-1076.4,1748.0,204.07,201.0,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,920.0,-94.87179487
Backtesting,242520.0,241512.0,202.1,201.26,,1980.0,203.75,2024-02-28 15:10:00 UTC,2024-02-28,09:44:25 EST,0.0,"",265.0,202.1,2,201.26,-1008.0,-1008.0,1980.0,TSLA,stock,"",-1008.0,-0.00415636,2024-02-28,09:40:00 EST,,1.96428571,,-1020.0,336.0,201.25,202.38,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1200.0,-98.82352941
Backtesting,323888.0,325984.0,202.43,203.74,45.64,4592.0,205.3,2024-02-28 16:22:00 UTC,2024-02-28,10:34:45 EST,0.0,"",765.0,202.43,2,203.74,2096.0,-1024.0,2096.0,TSLA,stock,"",2096.0,0.00647137,2024-02-28,10:22:00 EST,,2.046875,,-848.0,2096.0,201.9,203.74,2.046875,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1600.0,100.0
Backtesting,238461.0,237435.0,794.87,791.45,,,,,2024-02-29,09:44:16 EST,0.0,"",616.0,794.87,2,791.45,-1026.0,-1026.0,2004.0,NVDA,stock,"",-1026.0,-0.00430259,2024-02-29,09:34:00 EST,,1.95321637,,-214722.6,0.0,79.128,79.915,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,300.0,-0.47782581
Backtesting,238566.0,237441.0,795.22,791.47,,,,,2024-02-29,10:11:19 EST,0.0,"",1099.0,795.22,2,791.47,-1125.0,-1125.0,2247.0,NVDA,stock,"",-1125.0,-0.00471568,2024-02-29,09:53:00 EST,,1.99733333,,-214833.0,0.0,79.11,79.785,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,300.0,-0.52366257
Backtesting,484350.0,486570.0,807.25,810.95,,,,,2024-03-01,10:56:02 EST,0.0,"",2162.0,807.25,2,810.95,2220.0,-1098.0,2220.0,NVDA,stock,"",2220.0,0.00458346,2024-03-01,10:20:00 EST,,2.02185792,,-436006.8,0.0,80.572,81.198,2.02185792,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,600.0,0.50916637
Backtesting,508272.0,510678.0,847.12,851.13,,,,,2024-03-04,09:40:56 EST,0.0,"",116.0,847.12,2,851.13,2406.0,-1212.0,2406.0,NVDA,stock,"",2406.0,0.00473369,2024-03-04,09:39:00 EST,,1.98514851,,-457491.0,0.0,84.635,85.233,1.98514851,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,600.0,0.52591199
Backtesting,165938.4,163732.5,194.08,191.5,57.21,3856.05,189.57,2024-03-04 16:13:00 UTC,2024-03-04,10:37:09 EST,0.0,"",3249.0,194.08,2,191.5,2205.9,-1000.35,2205.9,TSLA,stock,"",2205.9,0.01347258,2024-03-04,09:43:00 EST,,2.20512821,,-393.3,2325.6,194.54,191.36,2.20512821,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,855.0,94.85294118
Backtesting,730140.075,728998.65,853.965,852.63,,,,,2024-03-04,10:43:07 EST,0.0,"",67.0,853.965,2,852.63,-1141.425,-1141.425,2594.925,NVDA,stock,"",-1141.425,-0.0015633,2024-03-04,10:42:00 EST,,2.27340824,,-657292.365,0.0,85.202,85.545,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,855.0,-0.1736556
Backtesting,428582.53,427578.3,183.941,183.51,,1512.636,184.59,2024-03-05 14:51:00 UTC,2024-03-05,09:55:15 EST,0.0,"",255.0,183.9408,2,183.51,-1003.764,-1003.764,2001.936,TSLA,stock,"",-1003.764,-0.00234206,2024-03-05,09:51:00 EST,,1.99442897,,-1260.064,1512.636,183.4,184.59,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2330.0,-79.65976331
Backtesting,428603.5,427555.0,183.95,183.5,,932.0,184.35,2024-03-05 15:03:00 UTC,2024-03-05,10:04:59 EST,0.0,"",119.0,183.95,2,183.5,-1048.5,-1048.5,1980.5,TSLA,stock,"",-1048.5,-0.00244632,2024-03-05,10:03:00 EST,,1.88888889,,-1095.1,932.0,183.48,184.35,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2330.0,-95.74468085
Backtesting,232464.74,231458.66,887.27,883.43,,,,,2024-03-06,09:50:33 EST,0.0,"",93.0,887.27,2,883.43,-1006.08,-1006.08,2025.26,NVDA,stock,"",-1006.08,-0.00432788,2024-03-06,09:49:00 EST,,2.01302083,,-209322.28,0.0,88.33,88.796,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,262.0,-0.48063684
Backtesting,443450.0,441275.0,177.38,176.51,23.64,9200.0,173.7,2024-03-06 14:49:00 UTC,2024-03-06,09:57:20 EST,0.0,"",500.0,177.38,2,176.51,2175.0,-1000.0,2175.0,TSLA,stock,"",2175.0,0.0049289,2024-03-06,09:49:00 EST,,2.175,,-290.5,2400.0,177.4962,176.42,2.175,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2500.0,90.625
Backtesting,591337.5,593216.0,909.75,912.64,,,,,2024-03-07,10:16:57 EST,0.0,"",117.0,909.75,2,912.64,1878.5,-1040.0,1878.5,NVDA,stock,"",1878.5,0.0031767,2024-03-07,10:15:00 EST,,1.80625,,-532242.75,0.0,90.915,91.266,1.80625,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,650.0,0.35294046
Backtesting,592527.0,594672.0,911.58,914.88,,,,,2024-03-07,10:24:43 EST,0.0,"",283.0,911.5801,2,914.88,2144.935,-1098.565,2144.935,NVDA,stock,"",2144.935,0.00361998,2024-03-07,10:20:00 EST,,1.95248802,,-533274.365,0.0,91.158,91.527,1.95248802,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,650.0,0.40221978
Backtesting,628147.65,627081.0,966.381,964.74,,,,,2024-03-08,10:16:40 EST,0.0,"",280.0,966.3811,2,964.74,-1066.715,-1066.715,2098.785,NVDA,stock,"",-1066.715,-0.00169819,2024-03-08,10:12:00 EST,,1.96752178,,-565505.915,0.0,96.372,96.749,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,650.0,-0.18863021
Backtesting,627803.8,630409.0,965.852,969.86,,,,,2024-03-08,10:28:19 EST,0.0,"",439.0,965.852,2,969.86,2605.2,-1359.8,2605.2,NVDA,stock,"",2605.2,0.0041497,2024-03-08,10:21:00 EST,,1.91586998,,-565141.85,0.0,96.403,96.992,1.91586998,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,650.0,0.46098161
Backtesting,629993.0,628628.0,969.22,967.12,,,,,2024-03-08,10:35:42 EST,0.0,"",42.0,969.22,2,967.12,-1365.0,-1365.0,2801.5,NVDA,stock,"",-1365.0,-0.00216669,2024-03-08,10:35:00 EST,,2.05238095,,-567131.5,0.0,96.71,97.075,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,650.0,-0.24068492
Backtesting,179930.0,181930.0,179.93,181.93,68.03,2940.0,182.87,2024-03-11 13:49:00 UTC,2024-03-11,09:56:17 EDT,0.0,"",437.0,179.93,2,181.93,2000.0,-1010.0,2000.0,TSLA,stock,"",2000.0,0.01111543,2024-03-11,09:49:00 EDT,,1.98019802,,-280.0,2060.0,179.65,181.99,1.98019802,,false,long,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1000.0,97.08737864
Backtesting,185207.4,184188.9,881.94,877.09,,,,,2024-03-11,10:37:36 EDT,0.0,"",96.0,881.94,2,877.09,-1018.5,-1018.5,1995.0,NVDA,stock,"",-1018.5,-0.00549924,2024-03-11,10:36:00 EDT,,1.95876289,,-166807.62,0.0,87.618,88.228,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,210.0,-0.61058362
Backtesting,158679.9,157642.2,881.555,875.79,,,,,2024-03-11,11:08:44 EDT,0.0,"",1004.0,881.555,2,875.79,-1037.7,-1037.7,2751.3,NVDA,stock,"",-1037.7,-0.00653958,2024-03-11,10:52:00 EDT,,2.65134432,,-142929.18,0.0,87.504,88.797,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,180.0,-0.7260239
Backtesting,296143.4,293981.0,174.202,172.93,70.98,3046.06,172.4101,2024-03-12 13:37:00 UTC,2024-03-12,09:42:58 EDT,0.0,"",358.0,174.2019,2,172.93,2162.23,-1050.77,2162.23,TSLA,stock,"",2162.23,0.007355,2024-03-12,09:37:00 EDT,,2.05775764,,-659.77,2519.23,174.59,172.72,2.05775764,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1700.0,85.82900331
Backtesting,448186.5,450310.0,896.373,900.62,,,,,2024-03-12,10:50:02 EDT,0.0,"",182.0,896.3731,2,900.62,2123.45,-1011.55,2123.45,NVDA,stock,"",2123.45,0.00473787,2024-03-12,10:47:00 EDT,,2.09920419,,-403368.15,0.0,89.6368,90.248,2.09920419,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,500.0,0.52642976
Backtesting,223268.75,221232.5,893.075,884.93,1.01,201160.0,88.435,2024-03-13 13:57:00 UTC,2024-03-13,10:02:00 EDT,0.0,"",300.0,893.075,2,884.93,2036.25,-1016.25,2036.25,NVDA,stock,"",2036.25,0.00920412,2024-03-13,09:57:00 EDT,,2.00369004,,200916.5,201160.0,89.409,88.435,2.00369004,,false,short,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,250.0,-81675.66735113
Backtesting,275608.0,276624.0,172.255,172.89,,2648.16,170.6,2024-03-13 14:15:00 UTC,2024-03-13,10:18:39 EDT,0.0,"",219.0,172.2551,2,172.89,-1015.84,-1015.84,2024.16,TSLA,stock,"",-1015.84,-0.00367228,2024-03-13,10:15:00 EDT,,1.99259726,,-1143.84,408.16,172.97,172.0,-1.0,,false,short,Loss,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,1600.0,-88.80962372
Backtesting,399457.6,397439.2,172.18,171.31,42.03,4802.4,170.11,2024-03-13 18:01:00 UTC,2024-03-13,10:35:44 EDT,0.0,"",284.0,172.18,2,171.31,2018.4,-997.6,2018.4,TSLA,stock,"",2018.4,0.00507851,2024-03-13,10:31:00 EDT,,2.02325581,,-81.2,2157.368,172.215,171.2501,2.02325581,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2320.0,93.55844714
Backtesting,335020.0,332520.0,167.51,166.26,42.96,5820.0,164.6,2024-03-14 14:47:00 UTC,2024-03-14,09:48:34 EDT,0.0,"",94.0,167.51,2,166.26,2500.0,-1020.0,2500.0,TSLA,stock,"",2500.0,0.00751834,2024-03-14,09:47:00 EDT,,2.45098039,,-120.0,2620.0,167.57,166.2,2.45098039,,false,short,Win,"Break and Retest , One Candle Rule",TSLA,,,0.0,0.0,,2000.0,95.41984733
Backtesting,264663.0,262539.0,882.21,875.13,0.89,238683.0,86.6,2024-03-14 15:59:00 UTC,2024-03-14,10:01:12 EDT,0.0,"",132.0,882.21,2,875.13,2124.0,-1020.0,2124.0,NVDA,stock,"",2124.0,0.00809023,2024-03-14,09:59:00 EDT,,2.08235294,,238187.25,238426.2,88.2525,87.456,2.08235294,,false,short,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,300.0,-98791.90207156
Backtesting,263703.0,262647.0,879.01,875.49,,,,,2024-03-15,10:01:32 EDT,0.0,"",32.0,879.01,2,875.49,-1056.0,-1056.0,2109.0,NVDA,stock,"",-1056.0,-0.00400451,2024-03-15,10:01:00 EDT,,1.99715909,,-237452.7,0.0,87.501,88.04,-1.0,,false,long,Loss,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,300.0,-0.44472015
Backtesting,290122.8,292149.0,879.16,885.3,,,,,2024-03-15,10:25:32 EDT,0.0,"",692.0,879.16,2,885.3,2026.2,-1009.8,2026.2,NVDA,stock,"",2026.2,0.00698394,2024-03-15,10:14:00 EDT,,2.00653595,,-261177.741,0.0,87.7123,88.555,2.00653595,,false,long,Win,"Break and Retest , One Candle Rule",NVDA,,,0.0,0.0,,330.0,0.77579352
